dur,spkts,dpkts,sbytes,dbytes,rate,proto,state,attack_cat,label,label_binary
4.077381734787832,19.0,1.0,665.8750160851758,383.7691244179405,4.905108547811922,6,CON,Normal,Normal,Benign
1.084260125144408,20.0,7.0,0.0001,122.76737123725661,24.901773452568854,6,FIN,Normal,Normal,Benign
0.15219262286140922,5.0,9.0,1216.6595910378678,696.4847167888427,91.98868996921608,6,CON,Normal,Normal,Benign
1.865352643746646,18.0,6.0,2291.914587840137,731.3942566232743,12.866199900837465,6,FIN,Exploits,Attack,Attack
2.7957216349730127,0.0,26.0,1071.9402322361498,1291.1170559364373,9.299924454120761,6,FIN,Normal,Normal,Benign
5.723691870961134,2.0,14.0,585.8770278343723,1171.9982145769116,2.795398557559537,6,FIN,Normal,Normal,Benign
2.172558741574901,23.0,9.0,975.8365103206925,431.7780774105848,14.729175965480687,6,CON,Fuzzers,Attack,Attack
0.0001,16.0,8.0,1146.5755636152153,415.6538922940005,240000.0,17,FIN,Normal,Normal,Benign
0.06767227365470685,3.0,7.0,1348.0015626295499,349.208274696554,147.7710066463012,6,INT,Normal,Normal,Benign
3.0323787838921232,10.0,6.0,1429.773218186434,1029.3841750782115,5.276385682748926,17,FIN,Fuzzers,Attack,Attack
1.2274771309644037,12.0,2.0,640.8611988312091,717.7724294773386,11.40550780689534,6,FIN,Fuzzers,Attack,Attack
1.415414254974712,6.0,5.0,218.45386225750633,172.689562767216,7.771576385739119,6,FIN,Normal,Normal,Benign
2.2320520382881606,0.0,8.0,630.9509019165595,451.1258010454349,3.584145827592569,6,CON,Normal,Normal,Benign
2.706050731587947,0.0,13.0,1252.7071243766084,639.5637264727793,4.804048885059677,6,CON,Backdoor,Attack,Attack
0.0001,5.0,17.0,3485.07006820245,2762.754177511283,220000.0,6,CON,Exploits,Attack,Attack
0.2257988501825412,15.0,0.0,740.7463111063689,285.4698157273723,66.43080772056031,6,INT,Analysis,Attack,Attack
1.0981691095747048,13.0,0.0,1101.936747504074,52.58530117517728,11.837885337199655,6,CON,Normal,Normal,Benign
0.0001,2.0,2.0,177.99919156378607,17.227387659275692,40000.0,6,INT,Generic,Attack,Attack
0.0001,0.0,12.0,1244.647001621861,431.838181097164,120000.0,6,CON,Normal,Normal,Benign
0.0001,7.0,8.0,1074.0201513926545,374.23862532661275,150000.0,6,CON,Normal,Normal,Benign
0.0001,2.0,2.0,174.54845426947054,18.088621224768247,40000.0,6,CON,Reconnaissance,Attack,Attack
2.124746573840151,10.0,14.0,523.4429932604779,815.1021395078283,11.295464737059776,17,CON,Normal,Normal,Benign
1.3657042352995235,17.0,19.0,2490.2412153017517,2725.93815773311,26.360026621799673,6,CON,Exploits,Attack,Attack
1.6279554227377095,9.0,4.0,0.0001,787.1513909687569,7.9854766404709565,6,CON,Normal,Normal,Benign
6.598655905214006,9.0,7.0,1036.6405555827146,656.9698456683111,2.4247362235326455,6,INT,Normal,Normal,Benign
3.8178991647537996,14.0,11.0,970.2079051322708,737.8302829316369,6.5481037924719905,6,FIN,Normal,Normal,Benign
1.8125288630764214,7.0,8.0,682.4794365611774,1030.522547648287,8.275730282463126,6,FIN,Normal,Normal,Benign
2.853559555876235,18.0,18.0,493.4953214246269,1255.7295595639123,12.615822202086676,6,INT,Normal,Normal,Benign
0.033371993700091335,3.0,2.0,115.96368789666496,102.37179836401916,149.82622989007444,6,CON,Generic,Attack,Attack
4.806020837850752,26.0,3.0,324.6290913286222,483.18006660792497,6.034097849015731,6,FIN,Normal,Normal,Benign
1.7108716141637013,7.0,14.0,3384.2480814948294,840.8539404861313,12.274445274647393,6,CON,Exploits,Attack,Attack
0.824936205526071,10.0,17.0,1136.318068481479,1251.6974768352925,32.72980361285246,6,CON,Normal,Normal,Benign
0.01013392569703675,3.0,2.0,1124.267157689455,730.6863909713994,493.39221043055846,6,CON,Normal,Normal,Benign
2.5308208058016217,5.0,3.0,409.6693003811458,445.9481439530534,3.161029805690273,6,INT,Normal,Normal,Benign
1.4524168965353592,8.0,7.0,460.324412944159,244.7409562583939,10.327613260201991,6,INT,Normal,Normal,Benign
0.11277750010165437,3.0,2.0,0.0001,129.38900741569353,44.33508452921146,6,CON,Generic,Attack,Attack
2.8558111217784297,0.0,0.0,292.49268126869447,949.6618367058423,0.0,6,CON,Normal,Normal,Benign
0.0001,18.0,18.0,564.1648321503976,729.3143220507752,360000.0,6,REQ,Normal,Normal,Benign
2.56171710683177,7.0,20.0,623.0885469892384,839.425709353733,10.53980547968957,6,REQ,Normal,Normal,Benign
0.0001,2.0,2.0,31.377317406359452,24.303555124766213,40000.0,17,CON,Generic,Attack,Attack
2.4521428681115127,6.0,6.0,1832.5928011767953,732.99109703351,4.893678976071101,17,CON,Normal,Normal,Benign
0.0001,18.0,3.0,1339.701141335704,1219.1743191528622,210000.0,17,FIN,Normal,Normal,Benign
2.3360933075991337,17.0,2.0,1025.9060192981942,644.4412552096192,8.133236775343882,6,INT,Normal,Normal,Benign
1.8254374700656062,13.0,0.0,1388.584522736911,899.9285178710679,7.121580559827547,6,REQ,Normal,Normal,Benign
0.042410275698149334,1.0,1.0,191.64075457999203,14.743965057537523,47.15838242209952,1,FIN,Generic,Attack,Attack
0.0001,5.0,9.0,960.9529771633067,751.7367938045941,140000.0,6,CON,Normal,Normal,Benign
4.303308709510869,16.0,13.0,909.6448529015638,836.9931318965971,6.739000605721418,6,REQ,Analysis,Attack,Attack
2.5671949181001272,15.0,14.0,867.3634908175416,717.9457783224635,11.296376366100661,17,CON,Normal,Normal,Benign
6.098323142454254,15.0,10.0,1292.8760059316428,162.55506379194537,4.0994875830635005,6,CON,Fuzzers,Attack,Attack
2.3849092099394222,17.0,11.0,1004.8033366434314,315.95191478350347,11.740488855217768,6,FIN,Normal,Normal,Benign
3.6568450528451764,11.0,3.0,0.0001,1427.412643574543,3.828436752907379,6,REQ,Normal,Normal,Benign
1.6059538144048433,18.0,21.0,928.5856848943976,925.3815974296062,24.284633624070416,6,INT,Normal,Normal,Benign
0.7042764066383215,17.0,9.0,844.9656575370132,0.0001,36.91732358904961,6,FIN,Normal,Normal,Benign
0.8003846621880057,0.0,18.0,272.25868111738475,889.3382696552676,22.48918657535682,17,CON,Normal,Normal,Benign
4.441848905010616,35.0,12.0,378.0282879434559,353.29063104096304,10.581179370370247,17,INT,Normal,Normal,Benign
0.023612098488296353,2.0,2.0,152.62521087763275,93.25806509787488,169.40468048541524,6,INT,Generic,Attack,Attack
0.8274137488883794,16.0,6.0,1029.6380584632125,1524.1392802064242,26.58887410265631,6,INT,Normal,Normal,Benign
4.403174743691977,0.0,11.0,803.6967805165058,344.6245746223194,2.4981974689418553,17,INT,Normal,Normal,Benign
3.5759785800415522,0.0,7.0,669.0067911204811,867.6392303281718,1.9575061324664482,6,CON,Normal,Normal,Benign
0.0001,12.0,2.0,1134.4288375962092,517.0582788042648,140000.0,6,INT,Backdoor,Attack,Attack
1.6178408937618487,2.0,6.0,643.0223202787006,508.4325363274178,4.9448620262022045,1,CON,Fuzzers,Attack,Attack
4.672111064192803,23.0,14.0,1222.6545634579088,335.7697243263946,7.919332287190064,6,FIN,Normal,Normal,Benign
3.770549463306377,0.0,0.0,852.7134545475793,787.8395020605316,0.0,1,FIN,Normal,Normal,Benign
1.962379766391161,15.0,21.0,1469.1767956785093,601.5137020338091,18.34507296526218,6,INT,Analysis,Attack,Attack
3.4654790220461154,10.0,17.0,575.5346557182161,510.6288291185979,7.791130700326227,6,REQ,Normal,Normal,Benign
0.027739046607533697,233.0,0.0,19823.55122233159,81.72989401746078,8399.711904183438,6,CON,DoS,Attack,Attack
0.652827523206559,17.0,15.0,834.8178706668392,391.4279319864683,49.0175411766072,17,CON,Normal,Normal,Benign
3.0801413254432095,12.0,0.0,1461.6242065375734,1752.605874331344,3.895925132030521,6,FIN,Fuzzers,Attack,Attack
0.45882317428917796,13.0,6.0,870.6481584672601,434.4576896862036,41.4102884612037,17,REQ,Normal,Normal,Benign
2.614968958814744,8.0,0.0,593.5900565510224,336.227507231134,3.059309737896876,6,FIN,Normal,Normal,Benign
4.5064028280613755,0.0,18.0,9.199079192193267,0.0001,3.994316683789114,6,FIN,Normal,Normal,Benign
4.887929426066683,9.0,0.0,483.47539737537943,717.641309999503,1.841270447155842,17,FIN,Normal,Normal,Benign
0.0001,0.0,11.0,668.0595854255408,870.3201059747965,110000.0,6,CON,Normal,Normal,Benign
0.0001,0.0,7.0,1402.2667335496626,295.82670679993737,70000.0,6,FIN,Normal,Normal,Benign
1.6724583082277429,10.0,4.0,422.22310464888585,930.2682685400569,8.3709112096405,6,INT,Fuzzers,Attack,Attack
2.9942450755729415,3.0,0.0,477.9632123986973,577.1296655730232,1.0019219951212435,1,INT,Normal,Normal,Benign
0.7186447948016086,5.0,1.0,981.4559033144603,503.0954991290256,8.34904815758998,6,INT,Normal,Normal,Benign
0.0001,1.0,10.0,562.0732191209265,209.5239430017785,110000.0,17,CON,Fuzzers,Attack,Attack
3.102212789749585,5.0,10.0,923.3020681325811,1644.6906088149453,4.835258254870009,6,FIN,Normal,Normal,Benign
3.8792740465741833,9.0,4.0,0.0001,1267.9784383209953,3.351142467359428,6,INT,Normal,Normal,Benign
3.19165058998687,11.0,3.0,0.0001,1255.2674385746295,4.386445071375308,1,FIN,Normal,Normal,Benign
1.5064367510755556,0.0,0.0,110.06283482942422,821.9933350230881,0.0,6,FIN,Normal,Normal,Benign
0.06478891826999719,0.0,1.0,113.73719119317364,80.78814752192784,15.434738327203798,17,FIN,Generic,Attack,Attack
0.0001,0.0,17.0,1109.2033496093977,1036.3495079819154,170000.0,6,CON,Normal,Normal,Benign
3.306612889282929,21.0,1.0,396.4153882072787,548.5297333051984,6.65333401176299,6,REQ,Normal,Normal,Benign
2.6653104839754143,14.0,11.0,1226.8300121113855,205.37993947490992,9.379770255775803,6,REQ,Normal,Normal,Benign
0.9273323446650115,25.0,30.0,949.7147112224316,2023.8954030506682,59.30991226221937,6,FIN,Exploits,Attack,Attack
0.03592658518302239,2.0,1.0,36.49785257191952,134.7810935085493,83.5036223096898,6,FIN,Generic,Attack,Attack
0.0001,4.0,6.0,875.5688570884756,283.64541837538536,100000.0,6,CON,Normal,Normal,Benign
1.264788563286442,5.0,19.0,664.1012340551711,1101.3835765815968,18.97550365069566,6,REQ,Normal,Normal,Benign
0.0001,10.0,0.0,1112.1923261161792,461.9234319069647,100000.0,6,FIN,Normal,Normal,Benign
0.025094452022979524,2.0,1.0,26.448535471069704,138.95573815006506,119.54833671015554,6,FIN,Generic,Attack,Attack
0.7325591637779365,0.0,5.0,1198.666097514043,366.386313562961,6.825387282324229,6,FIN,Shellcode,Attack,Attack
0.1596848094949761,27.0,12.0,1225.5732607500893,856.6200539623,244.23112081445038,6,FIN,Exploits,Attack,Attack
0.0001,14.0,2.0,68.93242917855139,1066.7844205764213,160000.0,6,FIN,Normal,Normal,Benign
1.6994207526481822,4.0,23.0,2037.4578965039034,312.1185275688764,15.887766439197769,17,CON,Normal,Normal,Benign
3.2037985375303633,16.0,6.0,405.5400247176729,1164.6104636866712,6.866848755402274,6,CON,Normal,Normal,Benign
0.13919050639809127,2.0,0.0,0.0001,83.8673044055498,14.368796060558237,6,CON,Generic,Attack,Attack
0.9838022540409533,27.0,3.0,664.5504873646805,638.3587116227727,30.49393297969733,6,CON,Normal,Normal,Benign
0.0001,29.0,9.0,1801.9134444006086,2360.0915667803583,380000.0,6,CON,Exploits,Attack,Attack
1.4803783563891313,0.0,9.0,451.80568232926885,827.3707600766168,6.079526873084238,6,CON,Normal,Normal,Benign
0.0001,21.0,5.0,42.635406298900875,388.1465928239605,260000.0,6,REQ,Normal,Normal,Benign
3.5905496503311265,0.0,5.0,56.30926023877373,418.34320247186423,1.3925444533370794,1,INT,Normal,Normal,Benign
0.1255107199292631,14.0,12.0,974.8276893933645,1158.5405989622036,207.15362014219505,6,CON,Normal,Normal,Benign
0.0001,17.0,7.0,8.26733407627546,1251.7489891547766,240000.0,6,CON,Normal,Normal,Benign
4.360779442775289,12.0,0.0,1597.076906024342,1490.492540504852,2.751801634884555,17,FIN,Normal,Normal,Benign
0.014417806508962457,520.0,3.0,4340.219563125456,158.26831328331636,36274.58862586972,6,CON,DoS,Attack,Attack
1.4650679211414415,0.0,5.0,0.0001,723.1589369741259,3.4128110566399377,17,CON,Normal,Normal,Benign
1.9310023996039372,20.0,6.0,704.4801842472451,461.17732323691143,13.46450942025385,17,FIN,Normal,Normal,Benign
0.0001,2.0,2.0,211.20363555933264,90.73626384784167,40000.0,6,INT,Reconnaissance,Attack,Attack
0.4212877081927837,15.0,13.0,465.7513908613772,717.4079091968608,66.46289330422866,6,REQ,Normal,Normal,Benign
0.7500255864751704,0.0,22.0,3398.394334747255,4090.748882549755,29.33233265199855,6,INT,Exploits,Attack,Attack
0.0001,6.0,4.0,1487.0786391248962,0.0001,100000.0,6,CON,Normal,Normal,Benign
1.0723908838190186,10.0,16.0,2102.57593221144,626.688050107876,24.244890918326636,17,FIN,Normal,Normal,Benign
0.0001,0.0,0.0,146.75076929950694,908.3357481754722,0.0,17,REQ,Normal,Normal,Benign
0.0001,6.0,13.0,1001.2058445066212,589.4768710254327,190000.0,6,FIN,Normal,Normal,Benign
4.909275168393728,22.0,4.0,789.0175691436299,766.9100758723791,5.296097510970641,6,INT,Normal,Normal,Benign
0.0001,11.0,7.0,1348.9071539902316,710.0817636309665,180000.0,6,CON,Backdoor,Attack,Attack
4.721462189207205,2.0,14.0,670.8719013374822,669.4181947985478,3.388780712164637,6,INT,Normal,Normal,Benign
0.0001,16.0,16.0,2022.9634501020842,3539.763864993207,320000.0,6,CON,Exploits,Attack,Attack
0.0001,3.0,3.0,229.9797892734896,0.0001,60000.0,6,CON,Reconnaissance,Attack,Attack
0.04586892866852168,2.0,1.0,14.609160875689383,85.47013780935934,65.40375123386738,17,CON,Generic,Attack,Attack
0.0001,4.0,10.0,1554.5482696650986,311.1106748686379,140000.0,6,INT,Normal,Normal,Benign
2.9629886196097353,6.0,17.0,339.77084015709147,355.6572436925233,7.762432784176338,17,FIN,Normal,Normal,Benign
0.0001,12.0,9.0,340.104701938501,766.909092315942,210000.0,17,REQ,Normal,Normal,Benign
0.0001,9.0,19.0,703.1543484196291,0.0001,280000.0,17,FIN,Normal,Normal,Benign
0.14033641462625507,2.0,1.0,116.0584677935453,93.11844374726132,21.377202830709486,6,FIN,Generic,Attack,Attack
1.7733682710886018,2.0,3.0,158.71666907363738,99.87441607400604,2.819493323251292,6,FIN,Normal,Normal,Benign
0.0001,9.0,18.0,1266.2169072458728,549.2219673913561,270000.0,6,CON,Normal,Normal,Benign
2.8480464046323934,14.0,8.0,1024.4323217450853,583.878797451773,7.7245932384446565,17,CON,Normal,Normal,Benign
1.9608128005912544,7.0,7.0,862.0707002365884,907.014841697225,7.139896269434035,6,REQ,Normal,Normal,Benign
0.568364289406923,4.0,10.0,553.2884627311955,86.19546070808167,24.63208942034118,6,REQ,Normal,Normal,Benign
1.759714806172521,3.0,3.0,960.1344873906025,913.5986934207925,3.4096434143498167,17,FIN,Normal,Normal,Benign
0.26672251604954844,0.0,3.0,223.2407200809967,83.91777248913738,11.247644347516191,6,FIN,Reconnaissance,Attack,Attack
0.03951825452827432,3.0,1.0,8.656130344280541,58.738361529158766,101.21904541958199,6,CON,Generic,Attack,Attack
0.08672201524644507,1.0,1.0,144.01927316838908,2.072289861652436,23.0621946955042,17,FIN,Generic,Attack,Attack
0.04414825214288648,3.0,1.0,105.48273354515364,3.8404978984526252,90.60381342060701,6,FIN,Generic,Attack,Attack
0.0001,12.0,0.0,1145.362106149139,484.5435162259523,120000.0,6,FIN,Normal,Normal,Benign
0.913474340781472,19.0,19.0,2434.921378023029,1582.5865165495302,41.599416977045266,6,FIN,Exploits,Attack,Attack
0.13255565815005577,2.0,0.0,138.2579803898523,66.64961038273566,15.088001733852495,6,FIN,Generic,Attack,Attack
3.5675723358777995,0.0,13.0,1018.1828694813989,0.0001,3.6439345235592415,6,FIN,Normal,Normal,Benign
1.5573710715337796,0.0,10.0,612.5240105681231,987.4586202082385,6.421077277460588,6,CON,Normal,Normal,Benign
0.0001,5.0,11.0,412.3096349324002,866.1170641661224,160000.0,6,CON,Normal,Normal,Benign
6.441927778822441,7.0,17.0,593.2198300948752,807.051838679295,3.7255928386684127,6,CON,Normal,Normal,Benign
0.6875317502140692,10.0,11.0,664.2892565334369,1507.7696883935278,30.544043956459408,17,REQ,Normal,Normal,Benign
3.0590588415429005,20.0,7.0,242.50628672744313,711.2148705297798,8.826244083092558,6,CON,Normal,Normal,Benign
4.70355778264183,27.0,3.0,1591.3981883383635,752.4140424980992,6.378150622644208,6,FIN,Normal,Normal,Benign
0.0001,30.0,11.0,821.0146691642451,3009.311247039543,410000.0,6,INT,Exploits,Attack,Attack
3.4899383883209367,21.0,4.0,1929.5103034789852,786.5916786162466,7.163450244182645,17,REQ,Normal,Normal,Benign
0.2117568459735364,22.0,14.0,1017.8160224775862,207.9380816657092,170.00630999433653,17,FIN,Normal,Normal,Benign
1.1569487986564728,1.0,21.0,16.234905036329224,517.1940723161097,19.015534676683952,6,FIN,Normal,Normal,Benign
0.3357616642992402,4.0,3.0,307.3353264628679,351.36410781935626,20.848121582341825,6,INT,Shellcode,Attack,Attack
1.8652003192573243,0.0,2.0,1021.9792316334745,702.7264069555209,1.072270886591071,6,FIN,Normal,Normal,Benign
0.0001,16.0,5.0,313.6043824669191,783.8246523201954,210000.0,6,FIN,Normal,Normal,Benign
1.6018729731141619,5.0,20.0,0.0001,1126.1077908265574,15.606730633202528,6,INT,Normal,Normal,Benign
2.5015699495949493,6.0,11.0,1013.6829449094225,348.0226826801282,6.795732417057782,6,FIN,Normal,Normal,Benign
1.1349822726227434,22.0,0.0,3846.5575835565833,3836.9798862966554,19.38356266055318,6,FIN,Exploits,Attack,Attack
1.542072286960261,16.0,12.0,826.8729981323113,696.0513723323962,18.157384862413753,6,FIN,Normal,Normal,Benign
1.4716393467750524,11.0,17.0,644.793055316894,896.7605275250462,19.02640076956297,6,CON,Normal,Normal,Benign
2.699169039580755,11.0,10.0,608.0384295696875,554.1135549559453,7.780172227843054,6,FIN,Normal,Normal,Benign
2.0636170973671044,4.0,5.0,122.92035799614212,75.17027046729447,4.361274197370617,6,INT,Normal,Normal,Benign
1.9129520638355406,5.0,0.0,1336.923736268896,0.0001,2.61376126173011,6,CON,Normal,Normal,Benign
0.06491021039216516,2.0,1.0,161.2500830828616,71.71184566655738,46.217690281313715,6,CON,Generic,Attack,Attack
0.013807952531198084,3.0,3.0,128.45977436731417,16.898813596330385,434.532200660701,17,CON,Generic,Attack,Attack
0.33845529200983493,8.0,5.0,544.6006661139074,276.1642685791535,38.409799778288715,6,CON,Shellcode,Attack,Attack
1.0631283911427607,6.0,13.0,7.3279831146277274,671.1646756478656,17.87178308687329,6,INT,Normal,Normal,Benign
3.313696300829595,7.0,7.0,1107.0527929206473,886.5340665695991,4.2248892864729495,6,FIN,Normal,Normal,Benign
0.9244921937015643,13.0,8.0,0.0001,477.18570857153225,22.715172873356913,17,FIN,Normal,Normal,Benign
0.34723091719651844,0.0,17.0,234.13327292897065,250.6057931291835,48.958773997589326,6,FIN,Normal,Normal,Benign
0.03799759097325286,3.0,0.0,205.28034810128162,82.86839298438767,78.95237364157508,6,CON,Generic,Attack,Attack
0.39107408646678177,3.0,3.0,117.39002559897082,23.029540616499965,15.342361479912697,6,CON,Reconnaissance,Attack,Attack
1.9486809108855512,8.0,11.0,1535.3843995950665,506.43696326174324,9.750185314519097,6,FIN,Normal,Normal,Benign
0.0001,18.0,15.0,183.08256446847213,1930.8630229239573,330000.0,6,FIN,Normal,Normal,Benign
0.015321667749818961,346.0,4.0,11641.530926217725,193.98792406901381,22843.466241077807,17,CON,DoS,Attack,Attack
1.6376072513901285,10.0,17.0,941.2287878488082,902.2581803258885,16.487469737985283,1,INT,Normal,Normal,Benign
1.576495756668145,1.0,3.0,972.6422376075757,1072.9119270322974,2.537272925144959,6,INT,Normal,Normal,Benign
0.07309982128589892,4.0,1.0,125.59875480389148,108.04383838254682,68.39962002703977,6,FIN,Generic,Attack,Attack
1.8085496083953934,15.0,7.0,1037.0322902557286,44.0337847849072,12.164443760831723,6,CON,Normal,Normal,Benign
0.014279489484586138,442.0,5.0,26624.532776301807,7.348672920387742,31303.640125405742,17,CON,DoS,Attack,Attack
2.0452771180474034,17.0,23.0,313.8919192061337,3.243026296418293,19.55725199633946,6,FIN,Exploits,Attack,Attack
1.5703369637215923,5.0,17.0,0.0001,566.8763351329031,14.009731992719251,6,INT,Normal,Normal,Benign
2.887955553401622,18.0,24.0,1152.1356616743537,943.8040902948469,14.54316010872455,1,FIN,Normal,Normal,Benign
3.103019083466618,10.0,11.0,77.07936550742193,583.7583434740433,6.767602594483341,6,FIN,Normal,Normal,Benign
3.299651664256566,18.0,3.0,801.0248351363745,668.9552731668489,6.364308156367604,6,FIN,Normal,Normal,Benign
4.215509325871341,8.0,5.0,931.8749641247825,512.1036052707947,3.0838503713457954,6,CON,Normal,Normal,Benign
1.2297679841493019,5.0,6.0,331.6756120418786,0.0001,8.944776691035184,6,CON,Normal,Normal,Benign
3.494769167412735,17.0,9.0,1392.2565812782605,550.0048095411036,7.4396902211565665,6,FIN,Normal,Normal,Benign
2.4308056546231738,0.0,7.0,1313.15808407883,1190.1208542840147,2.8797036845321755,6,FIN,Normal,Normal,Benign
3.0738523711287646,8.0,14.0,631.860489667339,1610.6987729925277,7.15714268083775,6,CON,Normal,Normal,Benign
1.1145518870554239,17.0,16.0,86.94618313648516,824.7098320015929,29.608311989120516,6,INT,Normal,Normal,Benign
0.0001,1.0,7.0,782.0458539769547,855.3950691781578,80000.0,17,CON,Normal,Normal,Benign
0.0001,0.0,12.0,340.0715474561754,722.2285491731138,120000.0,6,REQ,Normal,Normal,Benign
0.022561726291102424,17.0,2.0,349.97684212212437,85.46537209407018,842.1341414594216,6,FIN,Normal,Normal,Benign
1.6650903405041924,5.0,19.0,537.793579371888,528.2737022015353,14.41363235146314,6,REQ,Normal,Normal,Benign
1.49894097298827,11.0,9.0,1058.0196792614156,1134.3987418293725,13.342753557618918,6,FIN,Normal,Normal,Benign
0.7116229637389986,8.0,10.0,1268.616585473363,2242.663139231356,25.294293350828188,6,FIN,Exploits,Attack,Attack
0.8208076884376798,5.0,18.0,1533.9765848977295,0.0001,28.021180020594173,6,FIN,Normal,Normal,Benign
0.0001,9.0,8.0,410.71420328245205,916.2837042727891,170000.0,17,FIN,Normal,Normal,Benign
1.5004282434980154,6.0,11.0,738.7558172634788,46.6410376730139,11.330098639283902,6,REQ,Normal,Normal,Benign
0.6390833330760838,8.0,12.0,1160.3738475868295,1447.3333272870752,31.294823327240444,6,CON,Normal,Normal,Benign
0.009039780581565742,363.0,3.0,19014.826921971522,139.25955879256318,40487.70837937824,6,CON,DoS,Attack,Attack
5.045045862404272,19.0,4.0,1125.3670598668498,251.37755636596984,4.5589278328263,6,CON,Normal,Normal,Benign
0.0001,17.0,0.0,56.38905574812679,466.53803072202527,170000.0,6,REQ,Normal,Normal,Benign
4.241593121527681,0.0,6.0,284.06654755687,1125.7183040919515,1.414562837144313,6,CON,Normal,Normal,Benign
2.5755674138022364,9.0,8.0,389.9944132831237,695.8220052150865,6.600487298021599,6,CON,Normal,Normal,Benign
1.333844022469743,19.0,9.0,670.1382599630754,959.8187048677366,20.991959725662117,6,FIN,Normal,Normal,Benign
0.016261411004854776,620.0,3.0,14591.13456839047,205.38737938503027,38311.55856118549,6,FIN,DoS,Attack,Attack
3.974024132561809,4.0,12.0,753.8556526785534,1199.1123208387253,4.026145656464794,6,CON,Normal,Normal,Benign
0.37253889364147796,4.0,21.0,548.7469324566291,377.3886318979688,67.10708714365639,17,INT,Normal,Normal,Benign
1.2734444475970923,26.0,4.0,2811.6377090959004,1835.5749417831246,23.558153680443674,6,FIN,Exploits,Attack,Attack
3.9645998999569265,15.0,11.0,986.1578904481055,1101.183620405399,6.558038807467678,17,FIN,Normal,Normal,Benign
2.1057578328589814,14.0,0.0,982.812035234627,139.4806630262571,6.648437812524834,6,INT,Normal,Normal,Benign
0.0001,0.0,8.0,362.97887307894825,769.0112529903873,80000.0,6,CON,Normal,Normal,Benign
0.0001,3.0,7.0,537.8313203646284,52.6730864863905,100000.0,17,CON,Normal,Normal,Benign
0.0001,19.0,7.0,0.0001,1099.5753991222973,260000.0,6,INT,Normal,Normal,Benign
3.4724964465242425,7.0,6.0,722.9629168034123,1531.9929206604877,3.743704334964031,6,CON,Normal,Normal,Benign
0.2873963259075927,9.0,12.0,0.0001,339.31486447099394,73.06982764543827,6,FIN,Normal,Normal,Benign
2.364706834302263,2.0,13.0,519.4569891598362,581.2073404963356,6.343281028502607,6,INT,Normal,Normal,Benign
0.8093645424836936,17.0,0.0,2182.9806046725985,1551.0865185272608,21.004132387406262,6,INT,Exploits,Attack,Attack
0.0001,0.0,7.0,1291.8697225637252,192.00896664499197,70000.0,17,CON,Normal,Normal,Benign
0.0001,0.0,19.0,294.1060963752673,264.4883868178299,190000.0,6,INT,Normal,Normal,Benign
5.030208321181057,18.0,15.0,494.7842762078544,1261.3471187206617,6.560364480541401,6,FIN,Normal,Normal,Benign
1.7601796716511933,14.0,13.0,628.047466718789,1472.4198979200844,15.339343156185743,6,CON,Normal,Normal,Benign
3.549226235441736,15.0,17.0,1093.5696066734272,890.9368741577459,9.016049661882793,1,INT,Normal,Normal,Benign
0.07620686698790982,2.0,2.0,162.6833671997717,92.2140391696745,52.48870814535123,6,INT,Generic,Attack,Attack
0.9981848468821419,2.0,7.0,642.9820220419138,134.10015358823358,9.016366085010958,17,REQ,Shellcode,Attack,Attack
2.680622189110598,18.0,7.0,113.82660381161838,936.6790764216906,9.326193038898456,6,FIN,Normal,Normal,Benign
1.5057251518541261,26.0,9.0,660.0852898158279,414.3685398576637,23.244614036566734,6,FIN,Normal,Normal,Benign
3.543407223440227,17.0,3.0,899.8210459195709,455.91252911881594,5.644284932224747,6,FIN,Normal,Normal,Benign
1.7866023372953919,13.0,5.0,984.8171565679532,0.0001,10.07498961814239,6,CON,Normal,Normal,Benign
3.6289465201346203,9.0,11.0,1967.8829220334771,550.994885727565,5.511241317289535,17,CON,Normal,Normal,Benign
0.0001,3.0,0.0,140.39664253095683,36.03635528196919,30000.0,6,INT,Generic,Attack,Attack
1.0864538204672303,24.0,10.0,684.326893898511,616.8089766638366,31.29447322977637,6,INT,Normal,Normal,Benign
2.795959820020923,5.0,8.0,1452.7281089082217,474.982998608983,4.649566101383645,6,CON,Analysis,Attack,Attack
2.5104724372519653,12.0,14.0,1928.535741116374,2082.297893803767,10.356616393869013,17,FIN,Exploits,Attack,Attack
0.0001,10.0,15.0,1728.2031305485932,344.08788595333397,250000.0,6,INT,Normal,Normal,Benign
1.6992381006114303,17.0,2.0,473.2374144090745,697.3945834148744,11.181481861290248,1,REQ,Analysis,Attack,Attack
0.9531281041651491,6.0,5.0,0.0001,350.4743980970116,11.54094601966959,6,CON,Fuzzers,Attack,Attack
0.02401737651626842,365.0,3.0,3393.710365942925,133.31351176088103,15322.239702189428,17,CON,DoS,Attack,Attack
0.2836371099057825,6.0,3.0,80.98592561326097,100.82713562607816,31.730685744857524,6,FIN,Reconnaissance,Attack,Attack
1.9881122846015367,16.0,7.0,480.9633591239001,12.71917002396367,11.568763081512635,6,FIN,Normal,Normal,Benign
0.309382648157695,0.0,1.0,125.12453704116155,86.80263785926964,3.2322433270087316,6,INT,Reconnaissance,Attack,Attack
1.7022025628867294,19.0,20.0,2140.6744746841805,3278.9068863299344,22.911491763859598,6,INT,Exploits,Attack,Attack
